"year","country","population","gdp","per_capita_gdp"
1937,"Thailand",14721,12067.5555555556,822.775522222222
1937,"Three.Small.Afr.",31.86114825,23.2010776,685.5202525
1937,"Togo",1039.99731,578.017786375,523.2178525
1937,"Tunisia",2938.46054054054,3122.95827027027,1033.18517027027
1937,"Turkey",16725,26965,1612.2571
1937,"UAE",63.251488125,966.50187625,14555.322525
1937,"UK",47289,294024.962,6217.61851593394
1937,"Uganda",4900.2713875,3259.0142,626.0942125
1937,"Uruguay",1921,6651,3462.259
1937,"Venezuela",3565,13888.84,3895.8877
1937,"Vietnam",23236.8205405405,15760.8108108108,682.338683783784
1937,"W.Bank.and.Gaza",897.837837837838,933.378378378378,1062.02097297297
1937,"X24.Sm.E.Asia",2598.28756756757,3101.59351351351,1162.76160810811
1937,"Yemen",4252.49016216216,3723.72040875,839.5767575
1937,"Zaire",12041.5666875,6642.9798,519.342075
1937,"Zambia",2265.65399625,1449.89832375,602.44514875
1937,"Zimbabwe",2532.0223025,1718.59834375,638.96996875
1937,"canada",11341,50732.948,4473.4104576316
1937,"usa",129464,832469.247,6430.12147778533
1938,"Afghanistan",7365.38378378378,4553.731355,597.956035
1938,"Algeria",7791.40405405405,10274.2162162162,1299.42788108108
1938,"Angola",3689.81955,3768.49973,965.933965
1938,"Argentina",13724,55882.964,4071.915
1938,"Australia",6904,40639.2,5886.327
1938,"Austria",6753,24037.275,3559.49577965349
1938,"Bahrain",102.584502,209.424407,1951.70045
1938,"Bangladesh",40774.713,22315.0302564103,500.380655
1938,"Belgium",8374,40466.097,4832.34977310724
1938,"Benin",1498.88084,1577.133585,995.14282
1938,"Bolivia",2629,4393.364892,1573.59350133333
1938,"Botswana",385.695495,130.5199125,320.04888
1938,"Brazil",39480,50376,1275.9878
1938,"Burkina.Faso",3921.50315,1806.08591,435.58201
1938,"Burma",16145,11942,739.6717
1938,"Burundi",2117.069125,740.33878,330.73455
1938,"Cambodia",4016.73648648649,1867.419805,446.992105
1938,"Cameroon",4379.7975,2853.422285,616.16363
1938,"Cape.Verde",131.192544,57.2799437,412.93099
1938,"Central.Africa.Republic",1128.928145,845.798125,708.57287
1938,"Chad",2336.83633,1078.95166,436.6744
1938,"Chile",4875.203,15409.974,3160.889
1938,"China",513336,288653,562.3081
1938,"Colombia",8702,16037.741,1842.9948
1938,"Comoro.Islands",132.6747025,72.182832,514.55268
1938,"Congo",740.459205,861.49775,1100.36579
1938,"Costa.Rica",590,1107,1876.2712
1938,"Cote.d.Ivoire",2563.120015,2590.5377,955.883535
1938,"Cuba",4428,6012,1357.7236
1938,"Denmark",3777,21764.55,5762.39078633836
1938,"Djibouti",53.7985935,78.336137,1377.13104
1938,"Dominican.Rep.",1596,2073.24337,908.43785
1938,"Ecuador",2355,3096.46796956522,1287.98393188406
1938,"Egypt",18261.3581081081,16583.6689189189,907.235745945946
1938,"El.Salvador",1590,1554,977.3585
1938,"Equatorial.Guinea",189.261082,99.193944,495.68743
1938,"Eritrea.and.Ethiopia",19335.33445,7323.5297,358.222505
1938,"Finland",3656,13123.006,3589.44365426696
1938,"France",41960,187402.233,4466.21146329838
1938,"Gabon",372.571125,1124.51187,2854.5581
1938,"Gambia",243.175273,143.4135075,557.769465
1938,"Germany",68558,342351,4993.59666267978
1938,"Ghana",4241.95540540541,4532.60135135135,1011.17331621622
1938,"Guatemala",2110,4693,2224.1706
1938,"Guinea",2316.88903,682.38411,278.552895
1938,"Guinea.Bissau",513.708655,144.233214,265.54153
1938,"Haiti",2682,2789.95531733333,969.939846666666
1938,"Honduras",1100,1215,1104.5455
1938,"Hong.Kong",1479,3554.75675675676,1913.64492162162
1938,"India",376100,251375,668.3728
1938,"Indonesia",71484.17,80044,1119.7444
1938,"Iran",14617.6486486486,22570.8040540541,1486.22337837838
1938,"Iraq",4336.2722972973,5604.82635135135,1245.67993243243
1938,"Israel",1148.87764,3139.88303,2612.8068
1938,"Italy",43419,143981.434207142,3316.09282127967
1938,"Jamaica",1163,1131,972.485
1938,"Japan",71879,176051.42,2449.2748
1938,"Jordan",492.090540540541,743.573648648649,1448.07364864865
1938,"Kenya",5485.22705,3465.216945,597.47516
1938,"Kuwait",129.3240045,3622.884195,26781.99435
1938,"Laos",1724.15135135135,1001.73424,568.451655
1938,"Lebanon",1132.12837837838,2522.53581081081,2078.80302162162
1938,"Lesotho",650.735735,224.544129,326.34808
1938,"Liberia",738.287935,756.13628,968.63106
1938,"Libya",861.43077,716.98079,787.174815
1938,"Madagascar",4140.39935,3823.39052,873.354375
1938,"Malawi",2523.970955,794.19108,297.594385
1938,"Malaysia",5207,7089,1361.4365
1938,"Mali",3304.5273,1465.980155,419.5684
1938,"Mauritania",901.11928,405.923622,426.03583
1938,"Mauritius",431.26873,1042.62075,2286.4541
1938,"Mexico",19705,35356,1794.2654
1938,"Mongolia",761.185810810811,293.7611655,403.816535
1938,"Morocco",7970.71891891892,10365.1351351351,1213.69807027027
1938,"Mozambique",5601.05685,6164.27682,1040.869335
1938,"Namibia",415.55014,871.442975,1983.3512
1938,"Nepal",7903.13175675676,4000.48648648649,510.147327027027
1938,"Netherlands",8685,45592.785,5249.60103626943
1938,"New.Zealand",1604,10365.333,6462.178
1938,"Nicaragua",780,839,1075.641
1938,"Niger",2931.2267,1756.21389,566.64628
1938,"Nigeria",28493.4143,20824.6041,691.22003
1938,"North.Korea",7987.63513513513,6844.83783783784,858.868105405405
1938,"Norway",2936,12513.8478472139,4262.20975722544
1938,"Oman",474.127027027027,263.810136,577.866765
1938,"Pakistan",35238.393,20825.9837179487,596.345765
1938,"Panama",640,1523.69088746667,1956.76010666667
1938,"Paraguay",1061,2029.02504202899,1871.97355217391
1938,"Peru",6237,12006,1924.9639
1938,"Philippines",15934,22948,1440.1908
1938,"Portugal",7488,13084,1747.32905982906
1938,"Puerto.Rico",1810,4080.410685,1896.720845
1938,"Qatar",22.4222709,660.96037,28181.45585
1938,"Rwanda",2185.991295,1160.858015,502.24394
1938,"Sao.Tome.and.Principe",53.524386,42.6359932,753.370775
1938,"Saudi.Arabia",3475.86554054054,7461.28492,2068.844
1938,"Senegal",2377.938905,2906.782185,1156.101255
1938,"Seychelles",29.4845615,54.7472517,1756.11003
1938,"Sierra.Leone",1870.221615,1191.778865,602.679865
1938,"Singapore",710,1666.37837837838,1913.99131351351
1938,"Somalia",2184.64446,2241.435065,970.352315
1938,"South.Africa",11181.9459459459,26483.8378378378,2232.36340540541
1938,"South.Korea",15381,24895,1618.5554
1938,"Spain",25279,45255,1790.22113216504
1938,"Sri.Lanka",6045,7407,1225.3102
1938,"Sudan",7214.68125,5750.360865,753.8102
1938,"Swaziland",248.565349,174.0406205,662.207545
1938,"Sweden",6297,33821,5370.97030331904
1938,"Switzerland",4192,26784.875,6389.52170801527
1938,"Syria",3008.18918918919,6560.72702702703,2065.22053783784
1938,"T.and.Tobago",458,1992.579105,3250.5703
1938,"Taiwan",5552,7252,1306.196
1938,"Tanzania",7110.52955,2925.46946,389.11476
1938,"Thailand",14980,12380,826.4352
1938,"Three.Small.Afr.",32.171983,23.4933024,690.63771
1938,"Togo",1050.14344,585.2981005,527.12371
1938,"Tunisia",2982.97972972973,3184.28986486486,1039.44756486486
1938,"Turkey",17016,29338,1724.142
1938,"UAE",63.8875275,979.066455,14650.8791
1938,"UK",47494,297618.85,6266.45155177496
1938,"Uganda",4948.07805,3300.0625,630.76805
1938,"Uruguay",1952,7176,3676.23
1938,"Venezuela",3623,15015.047,4144.3686
1938,"Vietnam",23399.2297297297,15831.5945945946,680.472308108108
1938,"W.Bank.and.Gaza",906.081081081081,935.810810810811,1054.18851351351
1938,"X24.Sm.E.Asia",2613.34121621622,3160.74324324324,1179.88084594595
1938,"Yemen",4292.84391891892,3772.128985,845.08863
1938,"Zaire",12159.04325,6726.6502,523.219
1938,"Zambia",2287.757535,1468.160245,606.942445
1938,"Zimbabwe",2556.72451,1740.244625,643.739925
1938,"canada",11452,52059.756,4545.90953545232
1938,"usa",130476,799356.735,6126.4656718477
1939,"Afghanistan",7430.79913513514,4612.17040875,601.85604875
1939,"Algeria",7883.18021621622,10429.3848648649,1304.87052432432
1939,"Angola",3725.4693375,3815.3747525,973.09130125
1939,"Argentina",13984,58004.366,4147.909
1939,"Australia",6971,40749.41,5845.561
1939,"Austria",6653,27250.062,4095.90590710958
1939,"Bahrain",103.6057935,212.11199725,1964.4299125
1939,"Bangladesh",41180.65025,22603.2272307692,503.64425875
1939,"Belgium",8392,43215.592,5149.61773117255
1939,"Benin",1513.36252,1596.75098625,1002.516585
1939,"Bolivia",2659,4453.741336,1590.197944
1939,"Botswana",389.42195375,132.143403125,322.420365
1939,"Brazil",40289,50876,1262.7764
1939,"Burkina.Faso",3959.3913875,1828.5511675,438.8095675
1939,"Burma",16368,11589.4166666667,711.006258333333
1939,"Burundi",2137.52353125,749.54759,333.1852125
1939,"Cambodia",4054.60594594595,1891.38482125,449.90749625
1939,"Cameroon",4422.113625,2888.91498625,620.7292525
1939,"Cape.Verde",132.460082,57.992428475,415.9907075
1939,"Central.Africa.Republic",1139.83546625,856.31870625,713.8232225
1939,"Chad",2359.4140525,1092.372355,439.91005
1939,"Chile",4964.398,15733.442,3169.255
1939,"China",516046,285014,552.784233333333
1939,"Colombia",8935,17020.036,1904.8726
1939,"Comoro.Islands",133.956560625,73.0806885,518.36539
1939,"Congo",747.61327125,872.2136125,1108.5192325
1939,"Costa.Rica",610,1139,1867.2131
1939,"Cote.d.Ivoire",2587.88401375,2622.760475,962.96639875
1939,"Cuba",4497,6345,1410.9406
1939,"Denmark",3805,22803.18,5992.95137976347
1939,"Djibouti",54.318377375,79.31053225,1387.335245
1939,"Dominican.Rep.",1634,2101.8064225,918.3003625
1939,"Ecuador",2412,3137,1300.5804
1939,"Egypt",18506.0524324324,16809.0156756757,907.457983783784
1939,"El.Salvador",1610,1667,1035.4037
1939,"Equatorial.Guinea",191.0896585,100.427782,499.3603525
1939,"Eritrea.and.Ethiopia",19522.1459125,7414.624475,360.87684625
1939,"Finland",3686,12560.774,3407.69777536625
1939,"France",41900,200839.71,4793.31050119332
1939,"Gabon",376.17078125,1138.4992725,2875.709675
1939,"Gambia",245.52475025,145.197376875,561.90240125
1939,"Germany",69286,374577,5406.24368559305
1939,"Ghana",4329.91362162162,4650.10540540541,1020.39166486486
1939,"Guatemala",2150,5282,2456.7442
1939,"Guinea",2339.2740275,690.8720425,280.61690375
1939,"Guinea.Bissau",518.67193375,146.0272795,267.5091275
1939,"Haiti",2716,2828.390272,980.62564
1939,"Honduras",1120,1249,1115.1786
1939,"Hong.Kong",1750,3672.02702702703,1939.02028648649
1939,"India",381400,256924,673.634
1939,"Indonesia",72902.52,80861,1109.166
1939,"Iran",14762.5945945946,23033.8762162162,1505.67231351351
1939,"Iraq",4405.20318918919,5724.49940540541,1255.50712972973
1939,"Israel",1160.31542,3180.1778525,2629.84815
1939,"Italy",43865,154470.147957331,3521.48975167745
1939,"Jamaica",1191,1152.5,971.98735
1939,"Japan",72364,203781.13,2816.0568
1939,"Jordan",497.854162162162,759.396594594595,1465.99659459459
1939,"Kenya",5538.2234625,3508.31954125,601.902305
1939,"Kuwait",130.611504125,3669.37747875,26956.6729875
1939,"Laos",1737.63740540541,1014.58972,572.15923375
1939,"Lebanon",1151.45351351351,2588.39724324324,2107.96438648649
1939,"Lesotho",657.02292375,227.33715325,328.76624
1939,"Liberia",745.42102375,765.54159,975.80838
1939,"Libya",869.7536225,725.8990575,793.00758875
1939,"Madagascar",4180.4024875,3870.94831,879.82571875
1939,"Malawi",2548.35670875,804.06974,299.79948625
1939,"Malaysia",5317,8557,1609.3662
1939,"Mali",3336.454525,1484.21495875,422.6773
1939,"Mauritania",909.82559,410.972761,429.1926525
1939,"Mauritius",435.4355025,1055.5895375,2303.396175
1939,"Mexico",20047,37248,1858.0336
1939,"Mongolia",762.633243243243,297.531068375,406.45032375
1939,"Morocco",8085.10767567568,10634.5405405405,1233.83668108108
1939,"Mozambique",5655.1723625,6240.95206,1048.58192375
1939,"Namibia",419.565045,882.28254375,1998.04735
1939,"Nepal",7993.69702702703,4038.94594594595,508.996208108108
1939,"Netherlands",8782,48687.205,5543.97688453655
1939,"New.Zealand",1627,10509.858,6459.655
1939,"Nicaragua",810,1042,1286.4198
1939,"Niger",2959.547225,1778.0588075,570.84499
1939,"Nigeria",28768.708025,21083.633925,696.3418025
1939,"North.Korea",8111.26054054054,6948.35135135135,858.450521621622
1939,"Norway",2954,13117.6248853947,4440.63130852901
1939,"Oman",475.332108108108,267.1956705,581.63575125
1939,"Pakistan",35589.21275,21091.0853461538,600.23527625
1939,"Panama",656,1544.7350464,1979.01092
1939,"Paraguay",1086,2057,1894.1068
1939,"Peru",6338,12071,1904.544
1939,"Philippines",16275,24548,1508.3257
1939,"Portugal",7581,13259,1748.97770742646
1939,"Puerto.Rico",1844,4136.62646125,1917.31271625
1939,"Qatar",22.645498325,669.4426225,28365.2621125
1939,"Rwanda",2207.11160375,1175.29751375,505.965445
1939,"Sao.Tome.and.Principe",54.0415205,43.1663271,758.95306875
1939,"Saudi.Arabia",3507.86016216216,7557.03726,2082.3375
1939,"Senegal",2400.91374625,2942.93861125,1164.66768375
1939,"Seychelles",29.769431375,55.428233225,1769.1223775
1939,"Sierra.Leone",1888.29106375,1206.60297625,607.14557625
1939,"Singapore",728,1716.51351351351,1939.40545405405
1939,"Somalia",2205.751755,2269.31547625,977.54238875
1939,"South.Africa",11383.1037837838,27148.9113513514,2257.57862162162
1939,"South.Korea",15504,22315,1439.306
1939,"Spain",25517,48856,1914.64513853509
1939,"Sri.Lanka",6095,7230,1186.2182
1939,"Sudan",7284.3870625,5821.88755125,759.39575
1939,"Swaziland",250.96690325,176.205449625,667.11434125
1939,"Sweden",6326,36292,5736.95858362314
1939,"Switzerland",4206,26751.909,6360.41583452211
1939,"Syria",3048.75675675676,6715.47610810811,2093.82735135135
1939,"T.and.Tobago",466,2020.03084625,3285.860325
1939,"Taiwan",5680,7107,1251.2324
1939,"Tanzania",7179.2290875,2961.85833,391.998005
1939,"Thailand",15244,12712.9166666667,825.65305
1939,"Three.Small.Afr.",32.48281775,23.7855272,695.7551675
1939,"Togo",1060.28957,592.578414625,531.0295675
1939,"Tunisia",3027.49891891892,3245.62145945946,1045.70995945946
1939,"Turkey",17517,31776,1814.0092
1939,"UAE",64.523566875,991.63103375,14746.435675
1939,"UK",47991,300538.884,6262.40095017816
1939,"Uganda",4995.8847125,3341.1108,635.4418875
1939,"Uruguay",1944,7177,3691.872
1939,"Venezuela",3699,15925.531,4305.3612
1939,"Vietnam",23561.6389189189,15902.3783783784,678.605932432432
1939,"W.Bank.and.Gaza",914.324324324324,938.243243243243,1046.35605405405
1939,"X24.Sm.E.Asia",2628.39486486486,3219.89297297297,1197.00008378378
1939,"Yemen",4333.19767567568,3820.53756125,850.6005025
1939,"Zaire",12276.5198125,6810.3206,527.095925
1939,"Zambia",2309.86107375,1486.42216625,611.43974125
1939,"Zimbabwe",2581.4267175,1761.89090625,648.50988125
1939,"canada",11570,55167.28,4768.13137424373
1939,"usa",131539,862994.844,6560.75265890724
1940,"Afghanistan",7496.21448648649,4670.6094625,605.7560625
1940,"Algeria",7974.95637837838,10584.5535135135,1310.31316756757
1940,"Angola",3761.119125,3862.249775,980.2486375
1940,"Argentina",14169,58963.356,4161.434
1940,"Australia",7042,43421.95,6166.139
1940,"Austria",6705,26546.532,3959.21431767338
1940,"Bahrain",104.627085,214.7995875,1977.159375
1940,"Bangladesh",41586.5875,22891.4242051282,506.9078625
1940,"Belgium",8346,38072.419,4561.75641025641
1940,"Benin",1527.8442,1616.3683875,1009.89035
1940,"Bolivia",2690,4514.11778,1606.80238666667
1940,"Botswana",393.1484125,133.76689375,324.79185
1940,"Brazil",41114,51381,1249.7203
1940,"Burkina.Faso",3997.279625,1851.016425,442.037125
1940,"Burma",16594,11236.8333333333,682.340816666667
1940,"Burundi",2157.9779375,758.7564,335.635875
1940,"Cambodia",4092.47540540541,1915.3498375,452.8228875
1940,"Cameroon",4464.42975,2924.4076875,625.294875
1940,"Cape.Verde",133.72762,58.70491325,419.050425
1940,"Central.Africa.Republic",1150.7427875,866.8392875,719.073575
1940,"Chad",2381.991775,1105.79305,443.1457
1940,"Chile",5056.404,16363.609,3236.215
1940,"China",518770,281375,543.260366666667
1940,"Colombia",9174,17385.99,1895.1373
1940,"Comoro.Islands",135.23841875,73.978545,522.1781
1940,"Congo",754.7673375,882.929475,1116.672675
1940,"Costa.Rica",620,1093,1762.9032
1940,"Cote.d.Ivoire",2612.6480125,2654.98325,970.0492625
1940,"Cuba",4566,5516,1208.0596
1940,"Denmark",3832,19605.6,5116.28392484342
1940,"Djibouti",54.83816125,80.2849275,1397.53945
1940,"Dominican.Rep.",1674,2130.369475,928.162875
1940,"Ecuador",2466,3344,1356.0422
1940,"Egypt",18750.7467567568,17034.3624324324,907.680221621622
1940,"El.Salvador",1630,1811,1111.0429
1940,"Equatorial.Guinea",192.918235,101.66162,503.033275
1940,"Eritrea.and.Ethiopia",19708.957375,7505.71925,363.5311875
1940,"Finland",3698,11909.096,3220.41535965387
1940,"France",41000,165728.883,4042.16787804878
1940,"Gabon",379.7704375,1152.486675,2896.86125
1940,"Gambia",247.8742275,146.98124625,566.0353375
1940,"Germany",69835,377284,5402.50590678027
1940,"Ghana",4417.87183783784,4767.60945945946,1029.61001351351
1940,"Guatemala",2200,6033,2742.2727
1940,"Guinea",2361.659025,699.359975,282.6809125
1940,"Guinea.Bissau",523.6352125,147.821345,269.476725
1940,"Haiti",2751,2866.82522666667,991.311433333333
1940,"Honduras",1150,1334,1160
1940,"Hong.Kong",1786,3789.2972972973,1964.39565135135
1940,"India",386800,265455,686.2849
1940,"Indonesia",74375.87,86682,1165.4586
1940,"Iran",14907.5405405405,23496.9483783784,1525.12124864865
1940,"Iraq",4474.13408108108,5844.17245945946,1265.33432702703
1940,"Israel",1171.7532,3220.472675,2646.8895
1940,"Italy",44341,155423.667389167,3505.19084795487
1940,"Jamaica",1212,1174,971.4897
1940,"Japan",72967,209728.33,2874.2902
1940,"Jordan",503.617783783784,775.21954054054,1483.91954054054
1940,"Kenya",5591.219875,3551.4221375,606.32945
1940,"Kuwait",131.89900375,3715.8707625,27131.351625
1940,"Laos",1751.12345945946,1027.4452,575.8668125
1940,"Lebanon",1170.77864864865,2654.25867567568,2137.12575135135
1940,"Lesotho",663.3101125,230.1301775,331.1844
1940,"Liberia",752.5541125,774.9469,982.9857
1940,"Libya",878.076475,734.817325,798.8403625
1940,"Madagascar",4220.405625,3918.5061,886.2970625
1940,"Malawi",2572.7424625,813.9484,302.0045875
1940,"Malaysia",5434,6945,1278.064
1940,"Mali",3368.38175,1502.4497625,425.7862
1940,"Mauritania",918.5319,416.0219,432.349475
1940,"Mauritius",439.602275,1068.558325,2320.33825
1940,"Mexico",20393,37767,1851.959
1940,"Mongolia",764.080675675676,301.30097125,409.0841125
1940,"Morocco",8199.49643243243,10903.9459459459,1253.97529189189
1940,"Mozambique",5709.287875,6317.6273,1056.2945125
1940,"Namibia",423.57995,893.1221125,2012.7435
1940,"Nepal",8084.2622972973,4077.40540540541,507.845089189189
1940,"Netherlands",8879,42897.645,4831.35995044487
1940,"New.Zealand",1636,10307.523,6300.442
1940,"Nicaragua",830,1139,1372.2892
1940,"Niger",2987.86775,1799.903725,575.0437
1940,"Nigeria",29044.00175,21342.66375,701.463575
1940,"North.Korea",8234.88594594595,7051.86486486487,858.032937837838
1940,"Norway",2973,12005.2480997585,4038.09219635333
1940,"Oman",476.537189189189,270.581205,585.4047375
1940,"Pakistan",35940.0325,21356.186974359,604.1247875
1940,"Panama",697,1565.77920533333,2001.26173333333
1940,"Paraguay",1111,1947,1752.4752
1940,"Peru",6440,12305,1910.7143
1940,"Philippines",16585,24993,1506.9641
1940,"Portugal",7675,12396,1615.11400651466
1940,"Puerto.Rico",1880,4192.8422375,1937.9045875
1940,"Qatar",22.86872575,677.924875,28549.068375
1940,"Rwanda",2228.2319125,1189.7370125,509.68695
1940,"Sao.Tome.and.Principe",54.558655,43.696661,764.5353625
1940,"Saudi.Arabia",3539.85478378378,7652.7896,2095.831
1940,"Senegal",2423.8885875,2979.0950375,1173.2341125
1940,"Seychelles",30.05430125,56.10921475,1782.134725
1940,"Sierra.Leone",1906.3605125,1221.4270875,611.6112875
1940,"Singapore",751,1766.64864864865,1964.81959459459
1940,"Somalia",2226.85905,2297.1958875,984.7324625
1940,"South.Africa",11584.2616216216,27813.9848648649,2282.79383783784
1940,"South.Korea",15627,25001,1599.8592
1940,"Spain",25757,53585,2080.4053267073
1940,"Sri.Lanka",6134,7673,1250.8966
1940,"Sudan",7354.092875,5893.4142375,764.9813
1940,"Swaziland",253.3684575,178.37027875,672.0211375
1940,"Sweden",6356,32924,5179.98741346759
1940,"Switzerland",4226,27032.12,6396.62091812589
1940,"Syria",3089.32432432432,6870.22518918919,2122.43416486487
1940,"T.and.Tobago",476,2047.4825875,3321.15035
1940,"Taiwan",5837,6618,1133.8016
1940,"Tanzania",7247.928625,2998.2472,394.88125
1940,"Thailand",15513,13045.8333333333,824.8709
1940,"Three.Small.Afr.",32.7936525,24.077752,700.872625
1940,"Togo",1070.4357,599.85872875,534.935425
1940,"Tunisia",3072.01810810811,3306.95305405405,1051.97235405405
1940,"Turkey",17821,29855,1675.2707
1940,"UAE",65.15960625,1004.1956125,14841.99225
1940,"UK",48226,330637.696,6856.00497656866
1940,"Uganda",5043.691375,3382.1591,640.115725
1940,"Uruguay",1965,7193,3660.56
1940,"Venezuela",3784,15306.91,4045.1664
1940,"Vietnam",23724.0481081081,15973.1621621622,676.739556756757
1940,"W.Bank.and.Gaza",922.567567567567,940.675675675676,1038.52359459459
1940,"X24.Sm.E.Asia",2643.44851351351,3279.0427027027,1214.11932162162
1940,"Yemen",4373.55143243243,3868.9461375,856.112375
1940,"Zaire",12393.996375,6893.991,530.97285
1940,"Zambia",2331.9646125,1504.6840875,615.9370375
1940,"Zimbabwe",2606.128925,1783.5371875,653.2798375
1940,"canada",11688,62744.052,5368.2453798768
1940,"usa",132637,929737.251,7009.63721284408
1941,"Afghanistan",7561.62983783784,4729.04851625,609.65607625
1941,"Algeria",8066.73254054054,10739.7221621622,1315.75581081081
1941,"Angola",3796.7689125,3909.1247975,987.40597375
1941,"Argentina",14402,61985.628,4303.96
1941,"Australia",7111,48271.1,6788.23
1941,"Austria",6745,28446.063,4217.35552260934
1941,"Bahrain",105.6483765,217.48717775,1989.8888375
1941,"Bangladesh",41992.52475,23179.6211794872,510.17146625
1941,"Belgium",8276,36066.905,4358.01172063799
1941,"Benin",1542.32588,1635.98578875,1017.264115
1941,"Bolivia",2721,4574.494224,1623.40682933333
1941,"Botswana",396.87487125,135.390384375,327.163335
1941,"Brazil",42069,54981,1306.9243
1941,"Burkina.Faso",4035.1678625,1873.4816825,445.2646825
1941,"Burma",16824,10884.25,653.675375
1941,"Burundi",2178.43234375,767.96521,338.0865375
1941,"Cambodia",4130.34486486486,1939.31485375,455.73827875
1941,"Cameroon",4506.745875,2959.90038875,629.8604975
1941,"Cape.Verde",134.995158,59.417398025,422.1101425
1941,"Central.Africa.Republic",1161.65010875,877.35986875,724.3239275
1941,"Chad",2404.5694975,1119.213745,446.38135
1941,"Chile",5151.095,16178.166,3140.724
1941,"China",521508,277736,533.7365
1941,"Colombia",9419,17681.32,1877.1972
1941,"Comoro.Islands",136.520276875,74.8764015,525.99081
1941,"Congo",761.92140375,893.6453375,1124.8261175
1941,"Costa.Rica",630,1224,1942.8571
1941,"Cote.d.Ivoire",2637.41201125,2687.206025,977.13212625
1941,"Cuba",4635,7410,1598.7055
1941,"Denmark",3863,17668.38,4573.7457934248
1941,"Djibouti",55.357945125,81.25932275,1407.743655
1941,"Dominican.Rep.",1715,2158.9325275,938.0253875
1941,"Ecuador",2541,3361,1322.7076
1941,"Egypt",18995.4410810811,17259.7091891892,907.902459459459
1941,"El.Salvador",1650,1772,1073.9394
1941,"Equatorial.Guinea",194.7468115,102.895458,506.7061975
1941,"Eritrea.and.Ethiopia",19895.7688375,7596.814025,366.18552875
1941,"Finland",3702,12298.825,3322.21096704484
1941,"France",39600,131051.523,3309.38189393939
1941,"Gabon",383.37009375,1166.4740775,2918.012825
1941,"Gambia",250.22370475,148.765115625,570.16827375
1941,"Germany",70244,401174,5711.14970673652
1941,"Ghana",4505.83005405405,4885.11351351351,1038.82836216216
1941,"Guatemala",2250,6356,2824.8889
1941,"Guinea",2384.0440225,707.8479075,284.74492125
1941,"Guinea.Bissau",528.59849125,149.6154105,271.4443225
1941,"Haiti",2786,2905.26018133333,1001.99722666667
1941,"Honduras",1170,1331,1137.6068
1941,"Hong.Kong",1639,3906.56756756757,1989.77101621622
1941,"India",391700,270531,690.6587
1941,"Indonesia",75587.69,89316,1181.6209
1941,"Iran",15052.4864864865,23960.0205405405,1544.57018378378
1941,"Iraq",4543.06497297297,5963.84551351351,1275.16152432432
1941,"Israel",1183.19098,3260.7674975,2663.93085
1941,"Italy",44734,153516.628525496,3431.76618512755
1941,"Jamaica",1230,1195.5,970.99205
1941,"Japan",74005,212594.45,2872.7039
1941,"Jordan",509.381405405405,791.042486486486,1501.84248648649
1941,"Kenya",5644.2162875,3594.52473375,610.756595
1941,"Kuwait",133.186503375,3762.36404625,27306.0302625
1941,"Laos",1764.60951351351,1040.30068,579.57439125
1941,"Lebanon",1190.10378378378,2720.12010810811,2166.28711621622
1941,"Lesotho",669.59730125,232.92320175,333.60256
1941,"Liberia",759.68720125,784.35221,990.16302
1941,"Libya",886.3993275,743.7355925,804.67313625
1941,"Madagascar",4260.4087625,3966.06389,892.76840625
1941,"Malawi",2597.12821625,823.82706,304.20968875
1941,"Malaysia",5554,6878,1238.3867
1941,"Mali",3400.308975,1520.68456625,428.8951
1941,"Mauritania",927.23821,421.071039,435.5062975
1941,"Mauritius",443.7690475,1081.5271125,2337.280325
1941,"Mexico",20955,40851,1949.4631
1941,"Mongolia",765.528108108108,305.070874125,411.71790125
1941,"Morocco",8313.88518918919,11173.3513513514,1274.1139027027
1941,"Mozambique",5763.4033875,6394.30254,1064.00710125
1941,"Namibia",427.594855,903.96168125,2027.43965
1941,"Nepal",8174.82756756757,4115.86486486487,506.69397027027
1941,"Netherlands",8966,40626.74,4531.20008922596
1941,"New.Zealand",1629,9983.787,6128.783
1941,"Nicaragua",840,1246,1483.3333
1941,"Niger",3016.188275,1821.7486425,579.24241
1941,"Nigeria",29319.295475,21601.693575,706.5853475
1941,"North.Korea",8358.51135135135,7155.37837837838,857.615354054054
1941,"Norway",2990,12296.2946889567,4112.4731401193
1941,"Oman",477.74227027027,273.9667395,589.17372375
1941,"Pakistan",36290.85225,21621.2886025641,608.01429875
1941,"Panama",720,1586.82336426667,2023.51254666667
1941,"Paraguay",1137,1979,1740.5453
1941,"Peru",6550,12317,1880.458
1941,"Philippines",16902,22849.3333333333,1363.49095
1941,"Portugal",7757,13551,1746.93824932319
1941,"Puerto.Rico",1935,4249.05801375,1958.49645875
1941,"Qatar",23.091953175,686.4071275,28732.8746375
1941,"Rwanda",2249.35222125,1204.17651125,513.408455
1941,"Sao.Tome.and.Principe",55.0757895,44.2269949,770.11765625
1941,"Saudi.Arabia",3571.84940540541,7748.54194,2109.3245
1941,"Senegal",2446.86342875,3015.25146375,1181.80054125
1941,"Seychelles",30.339171125,56.790196275,1795.1470725
1941,"Sierra.Leone",1924.42996125,1236.25119875,616.07699875
1941,"Singapore",769,1816.78378378378,1990.23373513514
1941,"Somalia",2247.966345,2325.07629875,991.92253625
1941,"South.Africa",11785.4194594595,28479.0583783784,2308.00905405405
1941,"South.Korea",15859,25347,1598.2723
