""	"year"	"country"	"population"	"gdp"	"per_capita_gdp"
"732"	"1922"	"Finland"	"3210"	"6606.226000000001"	"2058.014330218069"
"733"	"1922"	"France"	"39420"	"142321.665"	"3610.3923135464233"
"734"	"1922"	"Germany"	"61900"	"206188"	"3330.9854604200323"
"735"	"1922"	"Italy"	"38086"	"100210.14219676677"	"2631.1542875798655"
"736"	"1922"	"Netherlands"	"7032"	"32341.68"	"4599.2150170648465"
"737"	"1922"	"Norway"	"2695"	"7217.4259010337"	"2678.0801117008164"
"738"	"1922"	"Portugal"	"6146"	"8788"	"1429.87308818744"
"739"	"1922"	"Spain"	"21628"	"49390"	"2283.61383391899"
"740"	"1922"	"Sweden"	"5971"	"18540"	"3105.0075364260592"
"741"	"1922"	"Switzerland"	"3874"	"17890.04881818182"	"4617.9785281832255"
"742"	"1922"	"UK"	"44372"	"205750.08799999996"	"4636.935184350491"
"743"	"1923"	"Austria"	"6543"	"18596.643"	"2842.2196240256767"
"744"	"1923"	"Belgium"	"7635"	"34611.29"	"4533.2403405370005"
"745"	"1923"	"Denmark"	"3356"	"15299.37"	"4558.811084624553"
"746"	"1923"	"Finland"	"3243"	"7091.79"	"2186.799259944496"
"747"	"1923"	"France"	"39880"	"149690.604"	"3753.525677031093"
"748"	"1923"	"Germany"	"62307"	"171318"	"2749.5786990225815"
"749"	"1923"	"Italy"	"38460"	"106265.86831548298"	"2763.0230971264423"
"750"	"1923"	"Netherlands"	"7150"	"33140.24"	"4634.998601398602"
"751"	"1923"	"Norway"	"2713"	"7412.2546678092"	"2732.1248314814598"
"752"	"1923"	"Portugal"	"6223"	"9169"	"1473.40511007553"
"753"	"1923"	"Spain"	"21847"	"50028"	"2289.92539021376"
"754"	"1923"	"Sweden"	"5997"	"19484"	"3248.957812239453"
"755"	"1923"	"Switzerland"	"3883"	"18925.480909090908"	"4873.932760517874"
"756"	"1923"	"UK"	"44596"	"212264.01"	"4759.709615212127"
"757"	"1924"	"Austria"	"6562"	"20754.135"	"3162.7758305394696"
"758"	"1924"	"Belgium"	"7707"	"35743.435"	"4637.788374205267"
"759"	"1924"	"Denmark"	"3389"	"15346.05"	"4528.194157568604"
"760"	"1924"	"Finland"	"3272"	"7277.071000000001"	"2224.043704156479"
"761"	"1924"	"France"	"40310"	"168474.174"	"4179.463507814437"
"762"	"1924"	"Germany"	"62697"	"200557"	"3198.829290077675"
"763"	"1924"	"Italy"	"38810"	"107312.22189499343"	"2765.066268873832"
"764"	"1924"	"Netherlands"	"7264"	"35560.875"	"4895.494906387666"
"765"	"1924"	"Norway"	"2729"	"7409.5647242837"	"2715.120822383181"
"766"	"1924"	"Portugal"	"6300"	"8828"	"1401.26984126984"
"767"	"1924"	"Spain"	"22069"	"51443"	"2331.0072953011"
"768"	"1924"	"Sweden"	"6021"	"20514"	"3407.0752366716492"
"769"	"1924"	"Switzerland"	"3896"	"19631.252999999997"	"5038.822638603695"
"770"	"1924"	"UK"	"44915"	"221024.11200000002"	"4920.942046087053"
"771"	"1925"	"Austria"	"6582"	"22161.195"	"3366.939380127621"
"772"	"1925"	"Belgium"	"7779"	"36293.334"	"4665.552641727729"
"773"	"1925"	"Denmark"	"3425"	"14995.95"	"4378.379562043796"
"774"	"1925"	"Finland"	"3304"	"7692.356000000001"	"2328.1949152542375"
"775"	"1925"	"France"	"40610"	"169196.61899999998"	"4166.3782073380935"
"776"	"1925"	"Germany"	"63166"	"223082"	"3531.678434600893"
"777"	"1925"	"Italy"	"39165"	"114396.55083036957"	"2920.8872930006273"
"778"	"1925"	"Netherlands"	"7366"	"37058.175"	"5030.976785229433"
"779"	"1925"	"Norway"	"2747"	"7865.087446444801"	"2863.15524078806"
"780"	"1925"	"Portugal"	"6378"	"9223"	"1446.06459705237"
"781"	"1925"	"Spain"	"22292"	"54627"	"2450.5203660506"
"782"	"1925"	"Sweden"	"6045"	"20638"	"3414.0612076095945"
"783"	"1925"	"Switzerland"	"3910"	"21065.273999999998"	"5387.538107416879"
"784"	"1925"	"UK"	"45059"	"231805.776"	"5144.49446281542"
"785"	"1926"	"Austria"	"6603"	"22536.411"	"3413.056338028169"
"786"	"1926"	"Belgium"	"7844"	"37522.52"	"4783.595104538501"
"787"	"1926"	"Denmark"	"3452"	"15871.2"	"4597.6825028968715"
"788"	"1926"	"Finland"	"3339"	"7986.25"	"2391.808924827793"
"789"	"1926"	"France"	"40870"	"173675.77800000002"	"4249.4685099094695"
"790"	"1926"	"Germany"	"63630"	"229363"	"3604.6361779035046"
"791"	"1926"	"Italy"	"39502"	"115594.8225085475"	"2926.303035505734"
"792"	"1926"	"Netherlands"	"7471"	"40027.82"	"5357.759336099585"
"793"	"1926"	"Norway"	"2763"	"7983.0606839203"	"2889.272777387007"
"794"	"1926"	"Portugal"	"6457"	"9163"	"1419.0800681431"
"795"	"1926"	"Spain"	"22518"	"54424"	"2416.91091571188"
"796"	"1926"	"Sweden"	"6064"	"22279"	"3673.9775725593668"
"797"	"1926"	"Switzerland"	"3932"	"22120.185999999998"	"5625.6831129196335"
"798"	"1926"	"UK"	"45232"	"223270.29200000002"	"4936.113636363637"
"799"	"1927"	"Austria"	"6623"	"23216.49"	"3505.434093311189"
"800"	"1927"	"Belgium"	"7904"	"38913.441"	"4923.259235829959"
"801"	"1927"	"Denmark"	"3475"	"16186.29"	"4657.925179856115"
"802"	"1927"	"Finland"	"3368"	"8612.372000000001"	"2557.11757719715"
"803"	"1927"	"France"	"40940"	"170063.553"	"4153.970517830973"
"804"	"1927"	"Germany"	"64023"	"252321"	"3941.0992924417787"
"805"	"1927"	"Italy"	"39848"	"113094.29964913287"	"2838.1424324717145"
"806"	"1927"	"Netherlands"	"7576"	"41699.805"	"5504.198125659979"
"807"	"1927"	"Norway"	"2775"	"8284.9492030107"	"2985.567280364216"
"808"	"1927"	"Portugal"	"6538"	"10772"	"1647.59865402264"
"809"	"1927"	"Spain"	"22747"	"59140"	"2599.90328394953"
"810"	"1927"	"Sweden"	"6081"	"22986"	"3779.970399605328"
"811"	"1927"	"Switzerland"	"3956"	"23306.962000000003"	"5891.547522750254"
"812"	"1927"	"UK"	"45389"	"241239.73200000002"	"5314.938244949217"
"813"	"1928"	"Austria"	"6643"	"24295.236"	"3657.268703898841"
"814"	"1928"	"Belgium"	"7968"	"40951.301999999996"	"5139.47063253012"
"815"	"1928"	"Denmark"	"3497"	"16734.78"	"4785.467543608807"
"816"	"1928"	"Finland"	"3396"	"9193.771"	"2707.235276796231"
"817"	"1928"	"France"	"41050"	"181911.651"	"4431.465310596834"
"818"	"1928"	"Germany"	"64393"	"263367"	"4089.9942540338234"
"819"	"1928"	"Italy"	"40186"	"121182.35887747174"	"3015.536726160149"
"820"	"1928"	"Netherlands"	"7679"	"43920.8"	"5719.598906107566"
"821"	"1928"	"Norway"	"2785"	"8649.9361116564"	"3105.901655890987"
"822"	"1928"	"Portugal"	"6619"	"9732"	"1470.31273606285"
"823"	"1928"	"Spain"	"22977"	"59371"	"2583.9317578448"
"824"	"1928"	"Sweden"	"6097"	"23687"	"3885.025422338855"
"825"	"1928"	"Switzerland"	"3988"	"24609.119000000002"	"6170.792126379138"
"826"	"1928"	"UK"	"45578"	"244159.766"	"5356.965334152443"
"827"	"1929"	"Austria"	"6664"	"24647.001"	"3698.52956182473"
"828"	"1929"	"Belgium"	"8032"	"40595.485"	"5054.21875"
"829"	"1929"	"Denmark"	"3518"	"17855.1"	"5075.355315520182"
"830"	"1929"	"Finland"	"3424"	"9302.383999999998"	"2716.8177570093453"
"831"	"1929"	"France"	"41230"	"194193.21600000001"	"4709.9979626485565"
"832"	"1929"	"Germany"	"64739"	"262284"	"4051.406416534083"
"833"	"1929"	"Italy"	"40469"	"125180.46130958312"	"3093.2432555680425"
"834"	"1929"	"Netherlands"	"7782"	"44270.17"	"5688.79079928039"
"835"	"1929"	"Norway"	"2795"	"9467.7557989377"	"3387.3902679562434"
"836"	"1929"	"Portugal"	"6701"	"10789"	"1610.05820026862"
"837"	"1929"	"Spain"	"23210"	"63570"	"2738.90564411891"
"838"	"1929"	"Sweden"	"6113"	"25338"	"4144.937019466711"
"839"	"1929"	"Switzerland"	"4022"	"25466.235"	"6331.734211834908"
"840"	"1929"	"UK"	"45672"	"251347.54200000002"	"5503.318050446664"
"841"	"1930"	"Austria"	"6684"	"23966.922000000002"	"3585.715439856374"
"842"	"1930"	"Belgium"	"8076"	"40207.321"	"4978.618251609708"
"843"	"1930"	"Denmark"	"3542"	"18917.07"	"5340.7876905703"
"844"	"1930"	"Finland"	"3449"	"9193.771"	"2665.633806900551"
"845"	"1930"	"France"	"41610"	"188558.145"	"4531.558399423215"
"846"	"1930"	"Germany"	"65084"	"258602"	"3973.3575072214367"
"847"	"1930"	"Italy"	"40791"	"119013.96172470645"	"2917.652465610219"
"848"	"1930"	"Netherlands"	"7884"	"44170.35"	"5602.530441400305"
"849"	"1930"	"Norway"	"2807"	"10181.2825329589"	"3627.1045717701813"
"850"	"1930"	"Portugal"	"6784"	"10656"	"1570.75471698113"
"851"	"1930"	"Spain"	"23445"	"61435"	"2620.38814246108"
"852"	"1930"	"Sweden"	"6131"	"26400"	"4305.985972924482"
"853"	"1930"	"Switzerland"	"4051"	"25301.405"	"6245.718341150333"
"854"	"1930"	"UK"	"45866"	"249550.59799999997"	"5440.862468931234"
"855"	"1931"	"Austria"	"6705"	"22043.94"	"3287.6868008948545"
"856"	"1931"	"Belgium"	"8126"	"39495.687"	"4860.409426532119"
"857"	"1931"	"Denmark"	"3569"	"19127.13"	"5359.2406836648925"
"858"	"1931"	"Finland"	"3476"	"8970.156"	"2580.597238204833"
"859"	"1931"	"France"	"41860"	"177288.003"	"4235.260463449594"
"860"	"1931"	"Germany"	"65423"	"238893"	"3651.513993549669"
"861"	"1931"	"Italy"	"41132"	"118323.12292999701"	"2876.6683586987506"
"862"	"1931"	"Netherlands"	"7999"	"41475.21"	"5185.0493811726465"
"863"	"1931"	"Norway"	"2824"	"9385.4435270574"	"3323.4573396095607"
"864"	"1931"	"Portugal"	"6869"	"11204"	"1631.0962294366"
"865"	"1931"	"Spain"	"23675"	"59871"	"2528.87011615628"
"866"	"1931"	"Sweden"	"6152"	"26128"	"4247.074122236671"
"867"	"1931"	"Switzerland"	"4080"	"24246.493"	"5942.767892156862"
"868"	"1931"	"UK"	"46074"	"236747.37200000003"	"5138.415852758606"
"869"	"1932"	"Austria"	"6725"	"19769.193"	"2939.6569516728628"
"870"	"1932"	"Belgium"	"8186"	"37716.602"	"4607.451991204495"
"871"	"1932"	"Denmark"	"3603"	"18625.32"	"5169.39217318901"
"872"	"1932"	"Finland"	"3503"	"8931.822"	"2549.76363117328"
"873"	"1932"	"France"	"41860"	"165728.883"	"3959.122861920688"
"874"	"1932"	"Germany"	"65716"	"220916"	"3361.677521455962"
"875"	"1932"	"Italy"	"41431"	"122140.39090836834"	"2948.0435159269227"
"876"	"1932"	"Netherlands"	"8123"	"40901.245"	"5035.238828019204"
"877"	"1932"	"Norway"	"2842"	"9851.956589908401"	"3466.557561544124"
"878"	"1932"	"Portugal"	"6954"	"11422"	"1642.50790911705"
"879"	"1932"	"Spain"	"23897"	"61163"	"2559.44260785873"
"880"	"1932"	"Sweden"	"6176"	"25322"	"4100.0647668393785"
"881"	"1932"	"Switzerland"	"4102"	"23422.342999999997"	"5709.981228668941"
"882"	"1932"	"UK"	"46335"	"238544.31600000002"	"5148.253285853027"
"883"	"1933"	"Austria"	"6746"	"19112.565"	"2833.1700266824782"
"884"	"1933"	"Belgium"	"8231"	"38525.276999999995"	"4680.509901591544"
"885"	"1933"	"Denmark"	"3633"	"19220.49"	"5290.528488852189"
"886"	"1933"	"Finland"	"3526"	"9525.999"	"2701.644639818491"
"887"	"1933"	"France"	"41890"	"177576.98100000003"	"4239.125829553594"
"888"	"1933"	"Germany"	"66027"	"234778"	"3555.787783785421"
"889"	"1933"	"Italy"	"41753"	"121317.39651041939"	"2905.5971190194573"
"890"	"1933"	"Netherlands"	"8237"	"40826.38"	"4956.4623042369785"
"891"	"1933"	"Norway"	"2858"	"10098.893405549301"	"3533.552626154409"
"892"	"1933"	"Portugal"	"7040"	"12194"	"1732.10227272727"
"893"	"1933"	"Spain"	"24122"	"59966"	"2485.94643893541"
"894"	"1933"	"Sweden"	"6201"	"26088"	"4207.0633768746975"
"895"	"1933"	"Switzerland"	"4122"	"24592.635999999995"	"5966.190198932556"
"896"	"1933"	"UK"	"46520"	"245507.474"	"5277.460748065348"
"897"	"1934"	"Austria"	"6760"	"19276.721999999998"	"2851.586094674556"
"898"	"1934"	"Belgium"	"8262"	"38201.807"	"4623.796538368434"
"899"	"1934"	"Denmark"	"3666"	"19803.99"	"5402.07037643208"
"900"	"1934"	"Finland"	"3549"	"10605.74"	"2988.374189912651"
"901"	"1934"	"France"	"41950"	"175843.113"	"4191.7309415971395"
"902"	"1934"	"Germany"	"66409"	"256220"	"3858.2119893387944"
"903"	"1934"	"Italy"	"42093"	"121826.41436663287"	"2894.220282864915"
"904"	"1934"	"Netherlands"	"8341"	"40077.73"	"4804.907085481357"
"905"	"1934"	"Norway"	"2874"	"10455.6567725599"	"3638.0155784829158"
"906"	"1934"	"Portugal"	"7127"	"12714"	"1783.92030307282"
"907"	"1934"	"Spain"	"24349"	"62231"	"2555.79284570208"
"908"	"1934"	"Sweden"	"6222"	"28217"	"4535.036965605914"
"909"	"1934"	"Switzerland"	"4140"	"24642.085"	"5952.194444444444"
"910"	"1934"	"UK"	"46666"	"261679.97"	"5607.508035829083"
"911"	"1935"	"Austria"	"6761"	"19651.938000000002"	"2906.661440615294"
"912"	"1935"	"Belgium"	"8288"	"40563.138000000006"	"4894.201013513514"
"913"	"1935"	"Denmark"	"3695"	"20247.45"	"5479.6887686062255"
"914"	"1935"	"Finland"	"3576"	"11059.358999999999"	"3092.6619127516774"
"915"	"1935"	"France"	"41940"	"171363.954"	"4085.931187410586"
"916"	"1935"	"Germany"	"66871"	"275496"	"4119.812773848156"
"917"	"1935"	"Italy"	"42429"	"133559.09003840378"	"3147.825544754856"
"918"	"1935"	"Netherlands"	"8434"	"41575.03"	"4929.455774247095"
"919"	"1935"	"Norway"	"2889"	"10977.1215388604"	"3799.626700886258"
"920"	"1935"	"Portugal"	"7216"	"12041"	"1668.65299334812"
"921"	"1935"	"Spain"	"24579"	"63482"	"2582.77391268969"
"922"	"1935"	"Sweden"	"6242"	"29762"	"4768.023069528997"
"923"	"1935"	"Switzerland"	"4155"	"24543.187"	"5906.904211793021"
"924"	"1935"	"UK"	"46868"	"271787.78"	"5799.005291456858"
"925"	"1936"	"Austria"	"6758"	"20238.213"	"2994.7044983722994"
"926"	"1936"	"Belgium"	"8315"	"40854.261"	"4913.320625375826"
"927"	"1936"	"Denmark"	"3722"	"20749.26"	"5574.7608812466415"
"928"	"1936"	"Finland"	"3601"	"11806.872000000001"	"3278.77589558456"
"929"	"1936"	"France"	"41910"	"177865.95899999997"	"4243.998067287043"
"930"	"1936"	"Germany"	"67349"	"299753"	"4450.741659118918"
"931"	"1936"	"Italy"	"42750"	"133792.01308908843"	"3129.637733078092"
"932"	"1936"	"Netherlands"	"8516"	"44195.305"	"5189.678839830907"
"933"	"1936"	"Norway"	"2904"	"11718.008841312401"	"4035.1270114712124"
"934"	"1936"	"Portugal"	"7305"	"11124"	"1522.79260780287"
"935"	"1936"	"Spain"	"24810"	"49343"	"1988.8351471181"
"936"	"1936"	"Sweden"	"6259"	"31239"	"4991.05288384726"
"937"	"1936"	"Switzerland"	"4168"	"24625.602000000003"	"5908.253838771594"
"938"	"1936"	"UK"	"47081"	"284141.77"	"6035.168539325843"
"939"	"1937"	"Austria"	"6755"	"21316.959"	"3155.7304219096964"
"940"	"1937"	"Belgium"	"8346"	"41404.16"	"4960.958543014618"
"941"	"1937"	"Denmark"	"3749"	"21251.07"	"5668.463590290744"
"942"	"1937"	"Finland"	"3626"	"12477.717000000002"	"3441.1795366795373"
"943"	"1937"	"France"	"41930"	"188124.67799999996"	"4486.636727879799"
"944"	"1937"	"Germany"	"67831"	"317783"	"4684.922822898085"
"945"	"1937"	"Italy"	"43068"	"142953.88105242155"	"3319.259799675433"
"946"	"1937"	"Netherlands"	"8599"	"46715.76"	"5432.696825212234"
"947"	"1937"	"Norway"	"2919"	"12239.473607612901"	"4193.036521963995"
"948"	"1937"	"Portugal"	"7396"	"12997"	"1757.30124391563"
"949"	"1937"	"Spain"	"25043"	"45272"	"1807.77063450865"
"950"	"1937"	"Sweden"	"6276"	"32598"	"5194.072657743786"
"951"	"1937"	"Switzerland"	"4180"	"25795.895"	"6171.266746411483"
"952"	"1937"	"UK"	"47289"	"294024.96200000006"	"6217.618515933939"
"953"	"1938"	"Austria"	"6753"	"24037.275"	"3559.4957796534877"
"954"	"1938"	"Belgium"	"8374"	"40466.096999999994"	"4832.349773107236"
"955"	"1938"	"Denmark"	"3777"	"21764.55"	"5762.390786338363"
"956"	"1938"	"Finland"	"3656"	"13123.006000000001"	"3589.4436542669587"
"957"	"1938"	"France"	"41960"	"187402.23299999998"	"4466.2114632983785"
"958"	"1938"	"Germany"	"68558"	"342351"	"4993.596662679775"
"959"	"1938"	"Italy"	"43419"	"143981.43420714216"	"3316.092821279674"
"960"	"1938"	"Netherlands"	"8685"	"45592.785"	"5249.601036269431"
"961"	"1938"	"Norway"	"2936"	"12513.847847213901"	"4262.209757225443"
"962"	"1938"	"Portugal"	"7488"	"13084"	"1747.32905982906"
"963"	"1938"	"Spain"	"25279"	"45255"	"1790.22113216504"
"964"	"1938"	"Sweden"	"6297"	"33821"	"5370.970303319041"
"965"	"1938"	"Switzerland"	"4192"	"26784.875"	"6389.521708015267"
"966"	"1938"	"UK"	"47494"	"297618.85"	"6266.4515517749605"
"967"	"1939"	"Austria"	"6653"	"27250.062"	"4095.9059071095753"
"968"	"1939"	"Belgium"	"8392"	"43215.592000000004"	"5149.617731172546"
"969"	"1939"	"Denmark"	"3805"	"22803.18"	"5992.951379763469"
"970"	"1939"	"Finland"	"3686"	"12560.774"	"3407.6977753662504"
"971"	"1939"	"France"	"41900"	"200839.71"	"4793.310501193317"
"972"	"1939"	"Germany"	"69286"	"374577"	"5406.243685593049"
"973"	"1939"	"Italy"	"43865"	"154470.14795733133"	"3521.4897516774495"
"974"	"1939"	"Netherlands"	"8782"	"48687.205"	"5543.9768845365525"
"975"	"1939"	"Norway"	"2954"	"13117.6248853947"	"4440.631308529012"
"976"	"1939"	"Portugal"	"7581"	"13259"	"1748.97770742646"
"977"	"1939"	"Spain"	"25517"	"48856"	"1914.64513853509"
"978"	"1939"	"Sweden"	"6326"	"36292"	"5736.958583623143"
"979"	"1939"	"Switzerland"	"4206"	"26751.909000000003"	"6360.415834522112"
"980"	"1939"	"UK"	"47991"	"300538.884"	"6262.400950178158"
"981"	"1940"	"Austria"	"6705"	"26546.532000000003"	"3959.2143176733784"
"982"	"1940"	"Belgium"	"8346"	"38072.419"	"4561.75641025641"
"983"	"1940"	"Denmark"	"3832"	"19605.6"	"5116.283924843423"
"984"	"1940"	"Finland"	"3698"	"11909.096000000001"	"3220.415359653867"
"985"	"1940"	"France"	"41000"	"165728.883"	"4042.1678780487805"
"986"	"1940"	"Germany"	"69835"	"377284"	"5402.505906780268"
"987"	"1940"	"Italy"	"44341"	"155423.6673891667"	"3505.190847954865"
"988"	"1940"	"Netherlands"	"8879"	"42897.645"	"4831.359950444869"
"989"	"1940"	"Norway"	"2973"	"12005.248099758459"	"4038.0921963533333"
"990"	"1940"	"Portugal"	"7675"	"12396"	"1615.11400651466"
"991"	"1940"	"Spain"	"25757"	"53585"	"2080.4053267073"
"992"	"1940"	"Sweden"	"6356"	"32924"	"5179.987413467589"
"993"	"1940"	"Switzerland"	"4226"	"27032.12"	"6396.620918125886"
"994"	"1940"	"UK"	"48226"	"330637.696"	"6856.004976568655"
"995"	"1941"	"Austria"	"6745"	"28446.063"	"4217.35552260934"
"996"	"1941"	"Belgium"	"8276"	"36066.905"	"4358.011720637989"
"997"	"1941"	"Denmark"	"3863"	"17668.38"	"4573.7457934248"
"998"	"1941"	"Finland"	"3702"	"12298.825"	"3322.210967044841"
"999"	"1941"	"France"	"39600"	"131051.523"	"3309.3818939393936"
"1000"	"1941"	"Germany"	"70244"	"401174"	"5711.149706736518"
"1001"	"1941"	"Italy"	"44734"	"153516.62852549597"	"3431.7661851275534"
"1002"	"1941"	"Netherlands"	"8966"	"40626.74"	"4531.200089225965"
"1003"	"1941"	"Norway"	"2990"	"12296.294688956714"	"4112.473140119302"
"1004"	"1941"	"Portugal"	"7757"	"13551"	"1746.93824932319"
"1005"	"1941"	"Spain"	"25979"	"52726"	"2029.56233881212"
"1006"	"1941"	"Sweden"	"6389"	"32418"	"5074.0334950696515"
"1007"	"1941"	"Switzerland"	"4254"	"26850.807"	"6311.896332863188"
"1008"	"1941"	"UK"	"48216"	"360736.508"	"7481.67637298822"
"1009"	"1942"	"Austria"	"6783"	"27015.552000000003"	"3982.832375055286"
"1010"	"1942"	"Belgium"	"8247"	"32961.593"	"3996.7979871468415"
"1011"	"1942"	"Denmark"	"3903"	"18065.16"	"4628.531898539584"
"1012"	"1942"	"Finland"	"3708"	"12337.159"	"3327.173408845739"
"1013"	"1942"	"France"	"39400"	"117469.55699999999"	"2981.460837563451"
"1014"	"1942"	"Germany"	"70834"	"406582"	"5739.92715362679"
"1015"	"1942"	"Italy"	"45004"	"151609.58966182516"	"3368.8025433700377"
"1016"	"1942"	"Netherlands"	"9042"	"37133.04"	"4106.728599867286"
"1017"	"1942"	"Norway"	"3009"	"11818.432859206388"	"3927.694536127082"
"1018"	"1942"	"Portugal"	"7826"	"13369"	"1708.28009200102"
"1019"	"1942"	"Spain"	"26182"	"55670"	"2126.26995645864"
"1020"	"1942"	"Sweden"	"6432"	"33170"	"5157.027363184079"
"1021"	"1942"	"Switzerland"	"4286"	"26175.004000000004"	"6107.093793747084"
"1022"	"1942"	"UK"	"48400"	"369721.22799999994"	"7638.868347107436"
"1023"	"1943"	"Austria"	"6808"	"27672.18"	"4064.656286721505"
"1024"	"1943"	"Belgium"	"8242"	"32198.203800000003"	"3906.600800776511"
"1025"	"1943"	"Denmark"	"3949"	"20060.73"	"5079.951886553558"
"1026"	"1943"	"Finland"	"3721"	"13755.517000000002"	"3696.725880139748"
"1027"	"1943"	"France"	"39000"	"111545.508"	"2860.141230769231"
"1028"	"1943"	"Germany"	"70411"	"414696"	"5889.6479243300055"
"1029"	"1943"	"Italy"	"45177"	"137306.7981842945"	"3039.307572089658"
"1030"	"1943"	"Netherlands"	"9103"	"36234.66"	"3980.518510381193"
"1031"	"1943"	"Norway"	"3032"	"11582.776025866677"	"3820.1767895338644"
"1032"	"1943"	"Portugal"	"7896"	"14263"	"1806.35764944276"
"1033"	"1943"	"Spain"	"26387"	"57724"	"2187.59237503316"
"1034"	"1943"	"Sweden"	"6490"	"34683"	"5344.067796610169"
"1035"	"1943"	"Switzerland"	"4323"	"25944.242000000002"	"6001.443904695813"
"1036"	"1943"	"UK"	"48789"	"377807.47599999997"	"7743.70198200414"
"1037"	"1944"	"Austria"	"6834"	"28375.71"	"4152.137840210711"
"1038"	"1944"	"Belgium"	"8291"	"34093.738000000005"	"4112.138222168617"
"1039"	"1944"	"Denmark"	"3998"	"22161.33"	"5543.104052026013"
"1040"	"1944"	"Finland"	"3735"	"13761.906"	"3684.579919678715"
"1041"	"1944"	"France"	"38900"	"94206.82800000001"	"2421.7693573264783"
"1042"	"1944"	"Germany"	"69865"	"425041"	"6083.747226794532"
"1043"	"1944"	"Italy"	"45290"	"111561.7735247393"	"2463.2760769427973"
"1044"	"1944"	"Netherlands"	"9175"	"24306.17"	"2649.1738419618523"
"1045"	"1944"	"Norway"	"3060"	"10977.87983254093"	"3587.5424289349444"
"1046"	"1944"	"Portugal"	"7967"	"15079"	"1892.68231454751"
"1047"	"1944"	"Spain"	"26594"	"60407"	"2271.4522072648"
"1048"	"1944"	"Sweden"	"6560"	"35693"	"5441.006097560976"
"1049"	"1944"	"Switzerland"	"4364"	"26570.595999999998"	"6088.587534372135"
"1050"	"1944"	"UK"	"49016"	"362982.68799999997"	"7405.391872041781"
"1051"	"1945"	"Austria"	"6799"	"11725.5"	"1724.5918517429034"
"1052"	"1945"	"Belgium"	"8339"	"36131.599"	"4332.84554502938"
"1053"	"1945"	"Denmark"	"4045"	"20492.52"	"5066.135970333746"
"1054"	"1945"	"Finland"	"3758"	"12963.281"	"3449.51596593933"
"1055"	"1945"	"France"	"39700"	"102153.72300000001"	"2573.141637279597"
"1056"	"1945"	"Germany"	"67000"	"302457"	"4514.2835820895525"
"1057"	"1945"	"Italy"	"45442"	"87342.37995612067"	"1922.0628483808077"
"1058"	"1945"	"Netherlands"	"9262"	"24880.135"	"2686.2594472036276"
"1059"	"1945"	"Norway"	"3091"	"12301.76433105122"	"3979.8655228247235"
"1060"	"1945"	"Portugal"	"8038"	"14497"	"1803.55809902961"
"1061"	"1945"	"Spain"	"26802"	"56326"	"2101.55958510559"
"1062"	"1945"	"Sweden"	"6635"	"36187"	"5453.956292388847"
"1063"	"1945"	"Switzerland"	"4412"	"34202.225"	"7752.090888485947"
"1064"	"1945"	"UK"	"49182"	"347034.81"	"7056.134561424911"
"1065"	"1946"	"Austria"	"7000"	"13695.383999999998"	"1956.4834285714282"
"1066"	"1946"	"Belgium"	"8367"	"38266.501000000004"	"4573.503167204494"
"1067"	"1946"	"Denmark"	"4101"	"23690.1"	"5776.664228237015"
"1068"	"1946"	"Finland"	"3806"	"14017.466"	"3682.991592222806"
"1069"	"1946"	"France"	"40290"	"155325.675"	"3855.1917349218165"
"1070"	"1946"	"Germany"	"64678"	"143381"	"2216.8434398095183"
"1071"	"1946"	"Italy"	"45725"	"114422.33182024542"	"2502.4020080972205"
"1072"	"1946"	"Netherlands"	"9424"	"41999.265"	"4456.628289473684"
"1073"	"1946"	"Norway"	"3127"	"13556.700524285601"	"4335.369531271379"
"1074"	"1946"	"Portugal"	"8110"	"15635"	"1927.86683107275"
"1075"	"1946"	"Spain"	"27012"	"58854"	"2178.80941803643"
"1076"	"1946"	"Sweden"	"6719"	"40274"	"5994.0467331448135"
"1077"	"1946"	"Switzerland"	"4467"	"36542.810999999994"	"8180.6158495634645"
"1078"	"1946"	"UK"	"49217"	"331985.40400000004"	"6745.340106060914"
"1079"	"1947"	"Austria"	"6971"	"15102.444000000001"	"2166.4673647970167"
"1080"	"1947"	"Belgium"	"8450"	"40563.138000000006"	"4800.371360946747"
"1081"	"1947"	"Denmark"	"4146"	"25020.48"	"6034.848046309696"
"1082"	"1947"	"Finland"	"3859"	"14343.305"	"3716.845037574501"
"1083"	"1947"	"France"	"40680"	"168329.685"	"4137.8978613569325"
"1084"	"1947"	"Germany"	"66094"	"161011"	"2436.0910218779313"
"1085"	"1947"	"Italy"	"46040"	"134446.23988878835"	"2920.2050366808935"
"1086"	"1947"	"Netherlands"	"9630"	"48613"	"5048.078920041537"
"1087"	"1947"	"Norway"	"3165"	"15395.392207258801"	"4864.262940682086"
"1088"	"1947"	"Portugal"	"8183"	"16943"	"2070.51203715019"
"1089"	"1947"	"Spain"	"27223"	"59823"	"2197.51680564229"
"1090"	"1947"	"Sweden"	"6803"	"43206"	"6351.021608114067"
"1091"	"1947"	"Switzerland"	"4524"	"40943.772000000004"	"9050.3474801061"
"1092"	"1947"	"UK"	"49519"	"327043.80799999996"	"6604.410589874592"
"1093"	"1948"	"Austria"	"6956"	"19229.82"	"2764.493962047153"
"1094"	"1948"	"Belgium"	"8557"	"42989.163"	"5023.859179619025"
"1095"	"1948"	"Denmark"	"4190"	"25697.34"	"6133.016706443915"
