"Country","start_year","end_year","Delta_Population","Delta_GDP","Delta_Per_Capita_GDP","pct_change_Population","pct_change_GDP","pct_change_Per_Capita_GDP"
"Seychelles",1950,1955,2.97,14.723054,252.1017,0.090265325350272,0.234000015575574,0.131834550376095
"Seychelles",1955,1960,5.789,20.952037,202.164,0.161374850165863,0.269854129623826,0.0934059072153389
"Seychelles",1960,1965,6.123,17.743166,68.0745999999999,0.146968460467572,0.179961703801792,0.028765650750453
"Seychelles",1965,1970,6.32100000000001,22.71377,135.3763,0.132280004185414,0.195240671204581,0.0556051850027838
"Seychelles",1970,1975,5.52,58.137184,737.1101,0.10202195689942,0.418099547420197,0.286816080842505
"Seychelles",1975,1980,4.328,87.017019,1136.8163,0.0725857847247845,0.441289087821418,0.343751773654193
"Seychelles",1980,1985,3.221,6.29190299999999,-119.4179,0.0503643243581324,0.022138587442048,-0.0268723121027084
"Seychelles",1985,1990,3.625,75.502837,845.0082,0.0539635280982508,0.259909033948122,0.195400962699983
"Seychelles",1990,1995,4.131,54,435.665199999999,0.0583474576271186,0.147540983606557,0.0842762194308666
"Seychelles",1995,2000,4.227,84,761.856100000001,0.0564118989470313,0.2,0.135920571141214
"Seychelles",2000,2005,4.72799999999999,-22,-621.1196,0.059728643977867,-0.0436507936507936,-0.0975527487552719
"Sierra.Leone",1870,1875,90.34724375,74.12055625,22.32855625,0.140837678104303,0.403400667413014,0.074674573553191
"Sierra.Leone",1875,1880,90.3472437500001,74.12055625,22.32855625,0.12345111036158,0.287445115838965,0.0694857544701137
"Sierra.Leone",1880,1885,90.34724375,74.12055625,22.32855625,0.109885609816922,0.223267859967491,0.0649711828135018
"Sierra.Leone",1885,1890,90.34724375,74.12055625,22.32855625,0.0990062478916611,0.182517555863378,0.0610074562222961
"Sierra.Leone",1890,1895,90.3472437500001,74.12055625,22.32855625,0.0900870655481671,0.154346592960405,0.0574995546586568
"Sierra.Leone",1895,1900,90.34724375,74.12055625,22.32855625,0.0826420828164448,0.133709055756445,0.0543731242300302
"Sierra.Leone",1900,1905,90.34724375,74.1205562499999,22.32855625,0.0763337063357589,0.117939479337783,0.0515691485115734
"Sierra.Leone",1905,1910,90.34724375,74.12055625,22.32855625,0.0709201113803518,0.105497195078615,0.0490401877846704
"Sierra.Leone",1910,1915,90.3472437500002,74.1205562499999,22.32855625,0.0662235311735253,0.0954296361386178,0.046747673116539
"Sierra.Leone",1915,1920,90.34724375,74.12055625,22.32855625,0.0621103635751099,0.0871161715826922,0.0446599255170585
"Sierra.Leone",1920,1925,90.34724375,74.12055625,22.3285562499999,0.0584782577264793,0.0801351077832491,0.04275068318999
"Sierra.Leone",1925,1930,90.34724375,74.12055625,22.32855625,0.0552474812775896,0.0741898927326875,0.040997991062645
"Sierra.Leone",1930,1935,90.34724375,74.1205562499999,22.32855625,0.0523549994269604,0.0690659009497398,0.0393833527198208
"Sierra.Leone",1935,1940,90.34724375,74.1205562499999,22.32855625,0.0497503213796383,0.0646039695853949,0.0378910751425486
"Sierra.Leone",1940,1945,90.3472437500002,74.1205562499999,22.32855625,0.0473925278863015,0.0606835700702437,0.0365077569795505
"Sierra.Leone",1945,1950,90.3472437499997,74.1205562500002,22.32855625,0.045248105771713,0.0572117564395054,0.0352218849629611
"Sierra.Leone",1950,1955,145.518,325.9811,103.2361,0.069724084894744,0.238000049939102,0.157307741771507
"Sierra.Leone",1955,1960,163.731,354.7441,96.1437999999999,0.0733373555982269,0.209208413555798,0.126587531739443
"Sierra.Leone",1960,1965,185.675,354.744,75.8610000000001,0.0774839085525041,0.173012652108615,0.0886590904230162
"Sierra.Leone",1965,1970,207.327,743.7299,197.3978,0.080297709625059,0.309225535306216,0.211911786602667
"Sierra.Leone",1970,1975,241.014,258.8673,-4.36099999999988,0.0864064394512471,0.0822096567867436,-0.00386302823323538
"Sierra.Leone",1975,1980,304.502,313.654,-8.62789999999995,0.100485097283455,0.0920417922217301,-0.00767233997788081
"Sierra.Leone",1980,1985,367.99,182.1659,-61.7047,0.110347718708825,0.0489510555280359,-0.0552950028057612
"Sierra.Leone",1985,1990,523.613,431.4455,-28.5239000000001,0.141409555764646,0.110526316463623,-0.0270570429993546
"Sierra.Leone",1990,1995,161.932,-973.2741,-259.6339,0.038314178058288,-0.224515363321799,-0.253131064212799
"Sierra.Leone",1995,2000,427.256,-1390.7259,-356.762,0.0973612675541211,-0.413694019491595,-0.465712871792482
"Sierra.Leone",2000,2005,1058.868,1692,214.2507,0.219882287052552,0.858447488584475,0.523464446191085
"Singapore",1870,1875,18.25,41.3604651162791,69.359872093023,0.217261904761905,0.721823125938553,0.101679387255988
"Singapore",1875,1880,18.25,41.3604651162789,69.3598720930239,0.178484107579462,0.419220252687156,0.092294898526919
"Singapore",1880,1885,18.25,41.360465116279,69.359872093023,0.151452282157676,0.295387732730987,0.0844963193102776
"Singapore",1885,1890,18.25,41.360465116279,69.359872093023,0.131531531531532,0.228030361309844,0.0779129608886233
"Singapore",1890,1895,29,41.360465116279,69.359872093027,0.184713375796178,0.185687885653431,0.072281310008924
"Singapore",1895,1900,29,41.360465116279,69.3598720930202,0.155913978494624,0.156607727801064,0.067408905978521
"Singapore",1900,1905,41.538461538462,41.360465116279,69.3598720930199,0.193202146690521,0.135402629635551,0.0631519051424115
"Singapore",1905,1910,41.538461538461,41.36046511628,69.3598720930299,0.161919040479758,0.119255166494565,0.0594006414670924
"Singapore",1910,1915,42.923076923077,125.086549340037,92.4442043368899,0.144,0.322235432851957,0.0747312606792377
"Singapore",1915,1920,50,250.675675675676,127.0707027027,0.146627565982405,0.488389237007004,0.0955802517348696
"Singapore",1920,1925,101,250.675675675674,127.07070270271,0.258312020460358,0.328132738979691,0.0872416708712338
"Singapore",1925,1930,104,250.67567567568,127.0707027027,0.211382113821138,0.247063210889432,0.0802412869268689
"Singapore",1930,1935,-24,250.67567567567,127.0707027027,-0.0402684563758389,0.198116028708129,0.0742808925172113
"Singapore",1935,1940,179,250.67567567568,127.0707027027,0.312937062937063,0.165356296018972,0.0691447581676328
"Singapore",1940,1945,130.666666666667,250.67567567567,127.07070270271,0.1739902352419,0.14189333904476,0.0646729618598542
"Singapore",1945,1950,140.433333333333,250.67567567568,127.0707027027,0.159281663516068,0.124261464878554,0.0607444390687569
"Singapore",1950,1955,283.4,810,138.7563,0.277272282555523,0.357142857142857,0.0625321039892094
"Singapore",1955,1960,340.9,725,-47.8290999999999,0.26112600536193,0.235542560103964,-0.0202861895274722
"Singapore",1960,1965,240.5,1230,357.4498,0.14607628765792,0.323428871943203,0.154747662679086
"Singapore",1965,1970,187.607,4176,1771.789,0.0994260427155652,0.82972382276972,0.664253649143828
"Singapore",1970,1975,188.093,5340,1991.086,0.0906687709417225,0.579867520903464,0.448530983682152
"Singapore",1975,1980,151.3,7316,2627.743,0.0668699725978963,0.502852429720256,0.408655669726648
"Singapore",1980,1985,335.997,7586,1651.8997,0.139192592899457,0.346947175851818,0.18237002917656
"Singapore",1985,1990,297.203,13879,3510.2224,0.10807786618917,0.471257342704832,0.327756274064458
"Singapore",1990,1995,495.766,23354.7,4602.1686,0.162700928751928,0.538996076621278,0.323638771013501
"Singapore",1995,2000,493.887,24215.59,3695.9233,0.139403240201577,0.363135621814299,0.196359306033323
"Singapore",2000,2005,388.967,18732.71,2253.6185,0.0963564032775848,0.206079760581622,0.100080002060558
"Somalia",1870,1875,105.536475,139.40205625,35.95036875,0.140837659758798,0.403400833730989,0.0746745536657352
"Somalia",1875,1880,105.536475,139.40205625,35.9503687500001,0.123451096266032,0.287445200284322,0.0694857372504253
"Somalia",1880,1885,105.536475,139.40205625,35.9503687499999,0.109885598648968,0.223267910914455,0.0649711677586913
"Somalia",1885,1890,105.536475,139.40205625,35.9503687500001,0.0990062388256309,0.182517589910088,0.0610074429483645
"Somalia",1890,1895,105.536475,139.40205625,35.9503687499999,0.0900870580420237,0.154346617308217,0.0574995428673287
"Somalia",1895,1900,105.536475,139.40205625,35.9503687500001,0.0826420764996835,0.133709074028504,0.0543731136861046
"Somalia",1900,1905,105.536475,139.40205625,35.9503687499999,0.0763337009465542,0.117939493554007,0.0515691390270899
"Somalia",1905,1910,105.536475,139.40205625,35.9503687500001,0.0709201067284474,0.105497206453517,0.049040179207619
"Somalia",1910,1915,105.536475,139.40205625,35.9503687499999,0.0662235271173505,0.0954296454461032,0.0467476653226579
"Somalia",1915,1920,105.536475,139.40205625,35.9503687500001,0.0621103600071488,0.0871161793391491,0.0446599184037809
"Somalia",1920,1925,105.536475,139.40205625,35.9503687499999,0.058478254563613,0.0801351143463861,0.042750676671907
"Somalia",1925,1930,105.536475,139.40205625,35.9503687500001,0.0552474784545502,0.074189898358112,0.0409979850680627
"Somalia",1930,1935,105.536475,139.40205625,35.9503687499999,0.0523549968917834,0.0690659058249482,0.0393833471881139
"Somalia",1935,1940,105.536475,139.40205625,35.9503687500001,0.0497503190904381,0.0646039738510352,0.0378910700221044
"Somalia",1940,1945,105.536475,139.40205625,35.9503687500001,0.0473925258089415,0.0606835738338836,0.0365077522261536
"Somalia",1945,1950,105.536475,139.40205625,35.9503687499999,0.0452481038780933,0.0572117597848153,0.0352218805385142
"Somalia",1950,1955,235.493,607,133.9744,0.0965953931446818,0.235636645962733,0.126793668796324
"Somalia",1955,1960,282.378,592,86.5410999999999,0.105624059025407,0.185988061577128,0.0726865005733206
"Somalia",1960,1965,326.7,-203,-188.9547,0.110528340352859,-0.0537748344370861,-0.147950430517605
"Somalia",1965,1970,384.446,602,50.0820000000001,0.117119771101504,0.168533034714446,0.0460230436852253
"Somalia",1970,1975,460.822,786,63.3409999999999,0.125669050755819,0.188308576904648,0.055646433729605
"Somalia",1975,1980,1665.784,1045,-165.1204,0.403555332890318,0.210685483870968,-0.137415166396614
"Somalia",1980,1985,664.983999999999,811,18.8504,0.114779958074101,0.135054121565362,0.018186649140962
"Somalia",1985,1990,233.499,415,25.1908000000001,0.0361535325558923,0.0608861502347418,0.0238696845682037
"Somalia",1990,1995,-291.316,-1364,-163.9225,-0.0435317312902287,-0.188632277693265,-0.151704549345705
"Somalia",1995,2000,985,393,-69.034,0.153888889409663,0.0669848304073632,-0.0753140385066668
"Somalia",2000,2005,1366.727,1588,49.082,0.185049884087162,0.253674121405751,0.0579083092088039
"South.Africa",1870,1875,419.3023255814,892.09302325581,86.524534883721,0.164625962144248,0.408280559842476,0.100859492889057
"South.Africa",1875,1880,419.30232558139,892.09302325582,86.5245348837191,0.141355222616834,0.289914219854138,0.0916188610268169
"South.Africa",1880,1885,419.3023255814,892.09302325581,86.52453488372,0.12384857914151,0.224754650651822,0.0839293496089265
"South.Africa",1885,1890,419.30232558139,892.09302325582,86.52453488372,0.110200414397563,0.183509938527042,0.0774306458619352
"South.Africa",1890,1895,419.3023255814,892.093023255809,86.52453488372,0.0992617305564283,0.155055680187553,0.0718660139836577
"South.Africa",1895,1900,419.302325581391,892.09302325581,86.52453488373,0.0902985411001086,0.134240870675928,0.0670475722208706
"South.Africa",1900,1905,419.3023255814,892.09302325582,86.52453488372,0.0828200146071915,0.118353053700076,0.0628346607652321
"South.Africa",1905,1910,419.302325581391,892.093023255809,86.52453488372,0.0764854855746583,0.105827988137112,0.0591198829740758
"South.Africa",1910,1915,653.897071024519,1865.40284098049,102.34515336266,0.110803370313225,0.200113069373086,0.0660262226797388
"South.Africa",1915,1920,1005.78918918918,3325.3675675676,126.07608108108,0.153431083863938,0.297248937511401,0.0762981458553566
"South.Africa",1920,1925,1005.78918918919,3325.3675675676,126.07608108108,0.133021457467535,0.22913793098311,0.0708894149350419
"South.Africa",1925,1930,1005.78918918919,3325.3675675675,126.07608108109,0.117404182057467,0.186421657982543,0.0661967649940284
"South.Africa",1930,1935,1005.78918918916,3325.3675675676,126.07608108108,0.1050686796619,0.157129344974661,0.062086818463001
"South.Africa",1935,1940,1005.7891891892,3325.3675675676,126.07608108108,0.0950788684863009,0.135792377625772,0.0584573853885597
"South.Africa",1940,1945,1005.7891891892,3325.3675675675,126.07608108108,0.0868237633127978,0.119557394732323,0.055228851152189
"South.Africa",1945,1950,1005.7891891892,3325.3675675676,126.07608108108,0.0798876195420554,0.106789875440831,0.0523382687005621
"South.Africa",1950,1955,1772.71,9029.76,295.15,0.130386206369007,0.262000097491,0.116432460494228
"South.Africa",1955,1960,2048.1,9477.78999999999,211.377,0.133265662668241,0.217907881643831,0.0746889858153221
"South.Africa",1960,1965,2481.59,17852.73,517.887,0.142483772711744,0.33702029382543,0.170275060801132
"South.Africa",1965,1970,2841.68,21161.34,485.788,0.142810620436782,0.29878348040946,0.136481839431808
"South.Africa",1970,1975,3075.22,18266.3,225.703,0.135234424747317,0.198576223382733,0.0557959807651041
"South.Africa",1975,1980,3436.45,18162.91,119.186000000001,0.133117620125244,0.164739003075119,0.0279068504145896
"South.Africa",1980,1985,5002.5,8822.96000000001,-383.552,0.171016344752542,0.068706321002402,-0.0873687397167724
"South.Africa",1985,1990,4222.18,10270.49,-172.72,0.123260609171051,0.0748367932586851,-0.0431101077378301
"South.Africa",1990,1995,3751.65,6433,-188.262,0.097505553422928,0.0436108983180687,-0.0491062962909828
"South.Africa",1995,2000,2836.18,21363,244.623,0.0671636206566651,0.138773044393343,0.0671026741714381
"South.Africa",2000,2005,2419.35,29627,425.736,0.053686859384743,0.169002595476455,0.109440156951214
"South.Korea",1870,1875,23.75,301.21951219512,25.738036585366,0.00243514815954065,0.0511321528085418,0.0426112817675958
"South.Korea",1875,1880,23.75,301.21951219512,25.738036585366,0.00242923261820135,0.0486448375419977,0.040869768544375
"South.Korea",1880,1885,23.75,301.21951219513,25.738036585366,0.00242334574766594,0.0463882868636648,0.0392650164117363
"South.Korea",1885,1890,23.75,301.21951219512,25.738036585365,0.00241748734000051,0.0443318101378052,0.0377815242423004
"South.Korea",1890,1895,24,301.21951219512,25.738036585366,0.00243704305442729,0.042449927989798,0.036406048247859
"South.Korea",1895,1900,24,301.21951219512,25.738036585366,0.00243111831442464,0.040721311259195,0.0351272055092759
"South.Korea",1900,1905,100,301.219512195121,25.738036585366,0.0101050929668553,0.0391279690524694,0.0339351582320682
"South.Korea",1905,1910,100,301.219512195129,25.7380365853661,0.0100040016006403,0.0376546202371488,0.0328213601809366
"South.Korea",1910,1915,815,3132.24390243902,237.918007317073,0.0807250396196513,0.377344408825525,0.29375364474685
"South.Korea",1915,1920,893,1456,44.0763999999999,0.0818440106314728,0.127350651622496,0.0420639913513645
"South.Korea",1920,1925,1201,1668,27.4207000000001,0.101745171128431,0.129412677476918,0.0251124168664681
"South.Korea",1925,1930,895,26,-70.202,0.0688196847366398,0.00178608229717662,-0.0627173884008477
"South.Korea",1930,1935,1120,5501,288.0138,0.0805755395683453,0.377220050744017,0.274524568628664
"South.Korea",1935,1940,607,4917,262.7087,0.0404127829560586,0.244821748655646,0.196469058643735
"South.Korea",1940,1945,2290,-12765,-916.9324,0.146541242720932,-0.510579576816927,-0.573133185720343
"South.Korea",1945,1950,2928.77,5564,170.9634,0.163463191382486,0.454723765936581,0.250339275014541
"South.Korea",1950,1955,706.060000000001,7391,314.9662,0.0338706605704659,0.415224719101124,0.368860305458477
"South.Korea",1955,1960,3232.31,5204,57.5327000000002,0.149978447305867,0.206581715692112,0.0492213585860506
"South.Korea",1960,1965,3920.86,10835,209.946,0.158200365233573,0.356473104128969,0.171190366907207
"South.Korea",1965,1970,3536,28647,730.9984,0.123184114265807,0.694809604656803,0.508933047726815
"South.Korea",1970,1975,3040,41671,994.3683,0.0942898793461741,0.596347868397327,0.458798011473545
"South.Korea",1975,1980,2843,45298,952.3996,0.0805816161673422,0.406085272707713,0.30123005275197
"South.Korea",1980,1985,2682,74540,1556.2902,0.0703493862134089,0.475243232215039,0.378281925671545
"South.Korea",1985,1990,2063,141764,3034.0335,0.0505562907415576,0.612673195439655,0.535065955585854
"South.Korea",1990,1995,2236.08,161367.2,3146.0639,0.0521607688539504,0.432445933270802,0.361432703924352
"South.Korea",1995,2000,1733.75999999999,138771.8,2524.0978,0.038438242433003,0.259620831658925,0.212995244331268
"South.Korea",2000,2005,1166.32000000001,166468,3118.4713,0.0249007020669173,0.247245982037431,0.216943369808724
"Spain",1870,1875,286,5114,289.24445981979,0.0176532312820196,0.261505420331356,0.239622084963204
"Spain",1875,1880,372,3080,149.67465896637,0.0225632316370474,0.12484799351439,0.100027811203021
"Spain",1880,1885,464,1024,15.0235890477502,0.0275223916009253,0.0369009009009009,0.00912730406328
"Spain",1885,1890,434,65,-36.9367827638901,0.025053397217572,0.0022589838048238,-0.0222372936615997
"Spain",1890,1895,400,1829,64.9536397550999,0.0225263276454356,0.063421061756649,0.0399938202132983
"Spain",1895,1900,409,2496,97.2304411939401,0.0225257476455362,0.0813877657493152,0.0575653163153245
"Spain",1900,1905,567,841,-8.98021666248997,0.0305396962188948,0.0253588228199252,-0.0050273399636892
"Spain",1905,1910,725,3628,117.80947555217,0.0378926462133487,0.106690192618733,0.0662858019626428
"Spain",1910,1915,677,4113,137.81415863687,0.034092053580421,0.109292376371801,0.072721110786038
"Spain",1915,1920,697,4480,144.26597466527,0.0339420501582664,0.107315670962487,0.0709649257354315
"Spain",1920,1925,1060,8401,273.33498549295,0.0499246420497362,0.18173755029637,0.125545113399089
"Spain",1925,1930,1153,6808,169.86777641048,0.0517225910640589,0.124627015944496,0.0693190633156209
"Spain",1930,1935,1134,2047,-37.61422977139,0.0483685220729367,0.0333197688613982,-0.0143544496946405
"Spain",1935,1940,1178,-9897,-502.36858598239,0.0479270922332072,-0.155902460539996,-0.194507379648738
"Spain",1940,1945,1045,2741,21.15425839829,0.0405714951275381,0.0511523747317346,0.0101683350483299
"Spain",1945,1950,1260.963,5103,87.41098083216,0.0470473472128946,0.0905975925860171,0.0415933868597726
"Spain",1950,1955,1255.782,20028,589.35435895245,0.0447487316289445,0.326034934639991,0.26923813783671
"Spain",1955,1960,1322.442,12662,293.32500825371,0.0451056823885198,0.155443976576599,0.105576207313226
"Spain",1960,1965,1443.324,58675,1690.58565149692,0.0471040498528989,0.623412913439369,0.550383568535938
"Spain",1965,1970,1791.968,61276,1556.89811281338,0.0558514979393016,0.401036689922379,0.326925891242065
"Spain",1970,1975,1687.056,82754,2027.16820982244,0.0498002168407172,0.386574484981548,0.320798436443768
"Spain",1975,1980,1924.825,48163,856.207885096241,0.0541235566149427,0.162261137913376,0.102585300005714
"Spain",1980,1985,1046.493,29640,519.26078243636,0.0279151448609649,0.0859162809033384,0.0564259961849459
"Spain",1985,1990,815.915999999997,99739,2333.03831596495,0.0211734556247041,0.266235482226321,0.239980803703622
"Spain",1990,1995,398.945999999996,36831.151142459,805.5890049707,0.0101382008570149,0.077642898400094,0.0668271900674621
"Spain",1995,2000,266.366000000002,113922.848857541,2761.3217824015,0.00670107949201653,0.22285501514032,0.214715112610562
"Spain",2000,2005,325.381000000001,108851,2572.2416611824,0.00813125603179385,0.174128167391861,0.164658034722052
"Sri.Lanka",1870,1875,122,-102,-70.7947,0.0437903804737976,-0.0430016863406408,-0.0831509376498635
"Sri.Lanka",1875,1880,113,239,49.9145,0.0388583218707015,0.105286343612335,0.063943335248087
"Sri.Lanka",1880,1885,149,161,11.7516000000001,0.0493214167494207,0.0641689916301315,0.0141496944623951
"Sri.Lanka",1885,1890,173,824,202.8977,0.0545741324921136,0.308614232209738,0.240893522075369
"Sri.Lanka",1890,1895,283,440,39.7730999999999,0.0846545019443613,0.125930165998855,0.0380542285505979
"Sri.Lanka",1895,1900,286,1114,205.4464,0.0788747931605075,0.283172343670564,0.1893616258416
"Sri.Lanka",1900,1905,471,119,-111.5156,0.120398773006135,0.0235736925515055,-0.0864201750093092
"Sri.Lanka",1905,1910,285,472,29.1390999999999,0.0650239561943874,0.09134894522934,0.0247177621947199
"Sri.Lanka",1910,1915,237,-65,-71.6206,0.0507712082262211,-0.0115268664656854,-0.0592879872054251
"Sri.Lanka",1915,1920,345,159,-44.3914,0.0703363914373089,0.0285252960172228,-0.0390634776011152
"Sri.Lanka",1920,1925,255,801,94.921,0.0485714285714286,0.139717425431711,0.0869239926739927
"Sri.Lanka",1925,1930,202,686,78.192,0.0366939146230699,0.104989286807469,0.0658780154702798
"Sri.Lanka",1930,1935,190,-238,-81.1211000000001,0.0332924478710356,-0.0329639889196676,-0.0641216239181797
"Sri.Lanka",1935,1940,237,691,66.9047,0.0401899270815669,0.0989687768547694,0.056507734554603
"Sri.Lanka",1940,1945,516,-253,-135.1071,0.0841212911640039,-0.0329727616316956,-0.108008207872657
"Sri.Lanka",1945,1950,883.097,2018,137.0817,0.132796541353383,0.271967654986523,0.122856237668485
"Sri.Lanka",1950,1955,1160.682,2183,83.8317,0.154077665533844,0.231299004026277,0.0669116665783362
"Sri.Lanka",1955,1960,1219.71,1220,-41.3970999999999,0.140296872050693,0.104982359521556,-0.0309695595034618
"Sri.Lanka",1960,1965,1347.186,2130,34.1881999999998,0.135894234613061,0.165874931858889,0.0263939218059549
"Sri.Lanka",1965,1970,1358.045,3941,169.2317,0.120600674471113,0.263242268385545,0.127290307440274
"Sri.Lanka",1970,1975,1160.473,2135,28.7221999999999,0.0919643989247721,0.112891285956007,0.0191644141419607
"Sri.Lanka",1975,1980,1276.777,6503,302.391,0.092659780583667,0.308975150852853,0.197971400530257
"Sri.Lanka",1980,1985,1132.14,7831,355.7776,0.0751954208197812,0.284246823956443,0.194431105383102
"Sri.Lanka",1985,1990,1176.97,6708,238.1558,0.0727058316258044,0.189593284531246,0.108965044874066
"Sri.Lanka",1990,1995,1110.802,12597.41,536.1088,0.0639675717013685,0.299304093706194,0.22118777411558
"Sri.Lanka",1995,2000,959.986999999997,15226.26,637.2139,0.0519589267781639,0.278428589479543,0.215283613926249
"Sri.Lanka",2000,2005,1068.395,14915.33,539.9957,0.0549702717177195,0.213342302618395,0.150119944010375
"Sudan",1870,1875,348.5290625,357.63343125,27.92775,0.140837691125258,0.403400783004879,0.0746745659274724
"Sudan",1875,1880,348.5290625,357.63343125,27.92775,0.123451120366074,0.287445174528933,0.0694857478673335
"Sudan",1880,1885,348.5290625,357.63343125,27.92775,0.109885617743518,0.2232678953759,0.0649711770408305
"Sudan",1885,1890,348.5290625,357.63343125,27.92775,0.099006254326391,0.182517579526022,0.0610074511324915
"Sudan",1890,1895,348.5290625,357.63343125,27.9277499999999,0.0900870708757472,0.154346609882264,0.057499550137347
"Sudan",1895,1900,348.5290625,357.63343125,27.9277500000001,0.0826420872998462,0.133709068455623,0.0543731201870291
"Sudan",1900,1905,348.5290625,357.63343125,27.9277499999999,0.0763337101608149,0.117939489218134,0.0515691448748086
"Sudan",1905,1910,348.5290625,357.63343125,27.9277500000001,0.0709201146820998,0.105497202984232,0.0490401844958548
"Sudan",1910,1915,348.5290625,357.63343125,27.9277499999999,0.0662235340524463,0.0954296426073696,0.0467476701280249
"Sudan",1915,1920,348.529062500001,357.63343125,27.9277500000001,0.0621103661075155,0.087116176973471,0.0446599227895176
"Sudan",1920,1925,348.5290625,357.63343125,27.9277499999999,0.0584782599713635,0.0801351123446642,0.0427506806906727
"Sudan",1925,1930,348.5290625,357.633431249999,27.9277500000001,0.0552474832812774,0.0741898966423873,0.0409979887640607
"Sudan",1930,1935,348.5290625,357.63343125,27.9277499999999,0.0523550012263343,0.0690659043380356,0.039383350598723
"Sudan",1935,1940,348.529062500001,357.63343125,27.9277500000001,0.0497503230044271,0.0646039725500376,0.037891073179147
"Sudan",1940,1945,348.5290625,357.63343125,27.9277499999999,0.0473925293607337,0.0606835726859935,0.0365077551568907
"Sudan",1945,1950,348.5290625,357.633431249999,27.9277500000001,0.0452481071157336,0.0572117587645135,0.0352218832664352
"Sudan",1950,1955,1182.136,1764.5179,86.0124,0.146828198850078,0.267000007005937,0.104786237654062
"Sudan",1955,1960,1355.706,2465.0381,116.6888,0.146828101411772,0.29439621583101,0.128674977052414
"Sudan",1960,1965,1496.792,1057.3889,-39.2721,0.141353573470112,0.0975609677333964,-0.0383689711569087
"Sudan",1965,1970,1701.814,350.2601,-96.0847,0.140811209201554,0.0294444445378494,-0.0976206734379399
"Sudan",1970,1975,2268.469,2365.9079,21.8669,0.164529661763444,0.193200220929705,0.0246198636044086
"Sudan",1975,1980,3007.924,3145.7322,21.4214000000001,0.187338768121809,0.21528719882035,0.0235387558086216
"Sudan",1980,1985,4168.747,799.650399999999,-132.7184,0.21867125206515,0.0450316328408401,-0.142482818814787
"Sudan",1985,1990,2816.856,1235.8234,-38.9312,0.121245110186965,0.0665954431882704,-0.0487400893720209
"Sudan",1990,1995,4090.993,4270,38.5388,0.157046318762345,0.2157328348406,0.0507209669028148
"Sudan",1995,2000,4053.243,10710,218.5791,0.134477900696562,0.445081660640818,0.273785580341268
"Sudan",2000,2005,3569.011,12021,222.2168,0.104375874116006,0.345699249417652,0.218515626029439
"Swaziland",1870,1875,12.00777125,10.824145625,24.53398125,0.140837662852514,0.403400745707403,0.07467455411033
"Swaziland",1875,1880,12.00777125,10.824145625,24.53398125,0.123451098643052,0.287445155591722,0.0694857376353806
"Swaziland",1880,1885,12.00777125,10.824145625,24.53398125,0.109885600532289,0.223267883950839,0.0649711680952498
"Swaziland",1885,1890,12.00777125,10.824145625,24.53398125,0.0990062403544916,0.18251757189091,0.0610074432451104
"Swaziland",1890,1895,12.00777125,10.824145625,24.53398125,0.0900870593078313,0.154346604422169,0.0574995431309304
"Swaziland",1895,1900,12.00777125,10.824145625,24.53398125,0.0826420775649179,0.13370906435804,0.0543731139218196
"Swaziland",1900,1905,12.00777125,10.824145625,24.53398125,0.0763337018553692,0.117939486030089,0.0515691392391208
"Swaziland",1905,1910,12.00777125,10.824145625,24.53398125,0.0709201075129269,0.105497200433365,0.0490401793993634
"Swaziland",1910,1915,12.00777125,10.824145625,24.53398125,0.0662235278013684,0.0954296405201286,0.0467476654968944
"Swaziland",1915,1920,12.00777125,10.824145625,24.53398125,0.0621103606088361,0.0871161752340544,0.044659918562802
"Swaziland",1920,1925,12.00777125,10.824145625,24.53398125,0.0584782550969869,0.0801351108728543,0.0427506768176223
"Swaziland",1925,1930,12.00777125,10.824145625,24.53398125,0.0552474789306167,0.0741898953808634,0.0409979852020748
"Swaziland",1930,1935,12.00777125,10.824145625,24.53398125,0.0523549973193059,0.0690659032447505,0.0393833473117783
"Swaziland",1935,1940,12.00777125,10.824145625,24.53398125,0.0497503194764803,0.0646039715934506,0.0378910701365746
"Swaziland",1940,1945,12.00777125,10.824145625,24.53398125,0.0473925261592595,0.0606835718419821,0.0365077523324183
"Swaziland",1945,1950,12.00777125,10.824145625,24.53398125,0.0452481041974262,0.0572117580143144,0.0352218806374252
"Swaziland",1950,1955,33.962,46.80435,71.6717,0.122436766359992,0.234000023097855,0.0993936810305411
"Swaziland",1955,1960,40.496,82.00761,141.8364,0.130067513313163,0.33225281509513,0.17891449728594
"Swaziland",1960,1965,47.639,301.02795,642.0948,0.135398843799205,0.915450125631583,0.687028379712672
"Swaziland",1965,1970,55.664,296.62754,458.8923,0.139340794681099,0.470943155357693,0.291047522280826
"Swaziland",1970,1975,65.7190000000001,355.83304,426.3233,0.144391347812236,0.384067360239283,0.209435344927744
"Swaziland",1975,1980,90.583,183.41703,-64.7478999999998,0.173909120231001,0.143035408052034,-0.0262998903776892
"Swaziland",1980,1985,111.004,338.43143,100.1273,0.181543126387079,0.230895201604813,0.0417691403705809
"Swaziland",1985,1990,162.165,349.83248,-62.3321999999998,0.224465050224859,0.193902437618431,-0.0249599665557062
"Swaziland",1990,1995,120.233,325,32.0825,0.135915470667499,0.150882079851439,0.0131758092593752
"Swaziland",1995,2000,104.901,440,163.2848,0.104394789664915,0.17749092375958,0.0661865955573513
"Swaziland",2000,2005,28.4770000000001,342,234.66,0.0256607343996396,0.117163412127441,0.0892134085023276
